file,target,C,max_iter,tol,class_weight,n_samples_used,n_rows_dropped,n_features,n_classes,train_acc,test_acc,nnz_features,fit_sec,note
qp_tense_sae_layer14.parquet,tense,0.25,5000,0.0001,none,1411,0,32767,7,0.9867021276595744,0.9929328621908127,13,2.0064780712127686,
qp_tense_sae_layer14.parquet,tense,0.5,1000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9929328621908127,15,4.422682523727417,
qp_tense_sae_layer14.parquet,tense,0.5,2000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9929328621908127,15,4.4819676876068115,
qp_tense_sae_layer14.parquet,tense,0.5,3000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9929328621908127,15,4.435116767883301,
qp_tense_sae_layer14.parquet,tense,0.5,4000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9929328621908127,15,4.450521945953369,
qp_tense_sae_layer14.parquet,tense,0.5,5000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9929328621908127,15,4.425915956497192,
qp_tense_sae_layer14.parquet,tense,1.0,1000,0.0001,none,1411,0,32767,7,0.9937943262411347,0.9964664310954063,19,5.048457860946655,
qp_tense_sae_layer14.parquet,tense,1.0,2000,0.0001,none,1411,0,32767,7,0.9937943262411347,0.9964664310954063,19,5.137232542037964,
qp_tense_sae_layer14.parquet,tense,1.0,3000,0.0001,none,1411,0,32767,7,0.9937943262411347,0.9964664310954063,19,5.094361782073975,
qp_tense_sae_layer14.parquet,tense,1.0,4000,0.0001,none,1411,0,32767,7,0.9937943262411347,0.9964664310954063,19,5.11895227432251,
qp_tense_sae_layer14.parquet,tense,1.0,5000,0.0001,none,1411,0,32767,7,0.9937943262411347,0.9964664310954063,19,5.131366491317749,
qp_tense_sae_layer14.parquet,aspect,0.25,1000,0.0001,none,1411,0,32767,2,0.9893617021276596,0.9929328621908127,8,1.0058844089508057,
qp_tense_sae_layer14.parquet,aspect,0.25,2000,0.0001,none,1411,0,32767,2,0.9893617021276596,0.9929328621908127,8,1.0024194717407227,
qp_tense_sae_layer14.parquet,aspect,0.25,3000,0.0001,none,1411,0,32767,2,0.9893617021276596,0.9929328621908127,8,0.9977617263793945,
qp_tense_sae_layer14.parquet,aspect,0.25,4000,0.0001,none,1411,0,32767,2,0.9893617021276596,0.9929328621908127,8,1.0117528438568115,
qp_tense_sae_layer14.parquet,aspect,0.25,5000,0.0001,none,1411,0,32767,2,0.9893617021276596,0.9929328621908127,8,1.0057294368743896,
qp_tense_sae_layer14.parquet,aspect,0.5,1000,0.0001,none,1411,0,32767,2,0.9955673758865248,1.0,10,1.1066017150878906,
qp_tense_sae_layer14.parquet,aspect,0.5,2000,0.0001,none,1411,0,32767,2,0.9955673758865248,1.0,10,1.084277868270874,
qp_tense_sae_layer14.parquet,aspect,0.5,3000,0.0001,none,1411,0,32767,2,0.9955673758865248,1.0,10,1.1108412742614746,
qp_tense_sae_layer14.parquet,aspect,0.5,4000,0.0001,none,1411,0,32767,2,0.9955673758865248,1.0,10,1.0876846313476562,
qp_tense_sae_layer14.parquet,aspect,0.5,5000,0.0001,none,1411,0,32767,2,0.9955673758865248,1.0,10,1.12693452835083,
qp_tense_sae_layer14.parquet,aspect,1.0,1000,0.0001,none,1411,0,32767,2,0.9964539007092199,1.0,10,2.219520092010498,
qp_tense_sae_layer14.parquet,aspect,1.0,2000,0.0001,none,1411,0,32767,2,0.9964539007092199,1.0,10,2.2341055870056152,
qp_tense_sae_layer14.parquet,aspect,1.0,3000,0.0001,none,1411,0,32767,2,0.9964539007092199,1.0,10,2.2403433322906494,
qp_tense_sae_layer14.parquet,aspect,1.0,4000,0.0001,none,1411,0,32767,2,0.9964539007092199,1.0,10,2.213472366333008,
qp_tense_sae_layer14.parquet,aspect,1.0,5000,0.0001,none,1411,0,32767,2,0.9964539007092199,1.0,10,2.223196268081665,
qp_tense_sae_layer15.parquet,tense,0.25,1000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9858657243816255,11,1.9549264907836914,
qp_tense_sae_layer15.parquet,tense,0.25,2000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9858657243816255,11,1.9269733428955078,
qp_tense_sae_layer15.parquet,tense,0.25,3000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9858657243816255,11,1.914564847946167,
qp_tense_sae_layer15.parquet,tense,0.25,4000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9858657243816255,11,1.904890775680542,
qp_tense_sae_layer15.parquet,tense,0.25,5000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9858657243816255,11,1.9125621318817139,
qp_tense_sae_layer15.parquet,tense,0.5,1000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9893992932862191,12,2.14155912399292,
qp_tense_sae_layer15.parquet,tense,0.5,2000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9893992932862191,12,2.1748788356781006,
qp_tense_sae_layer15.parquet,tense,0.5,3000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9893992932862191,12,2.250549793243408,
qp_tense_sae_layer15.parquet,tense,0.5,4000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9893992932862191,12,2.1564066410064697,
qp_tense_sae_layer15.parquet,tense,0.5,5000,0.0001,none,1411,0,32768,7,0.9884751773049646,0.9893992932862191,12,2.153308868408203,
qp_tense_sae_layer15.parquet,tense,1.0,1000,0.0001,none,1411,0,32768,7,0.9920212765957447,0.9929328621908127,16,3.9405438899993896,
qp_tense_sae_layer15.parquet,tense,1.0,2000,0.0001,none,1411,0,32768,7,0.9920212765957447,0.9929328621908127,16,3.850510358810425,
qp_tense_sae_layer15.parquet,tense,1.0,3000,0.0001,none,1411,0,32768,7,0.9920212765957447,0.9929328621908127,16,3.96803879737854,
qp_tense_sae_layer15.parquet,tense,1.0,4000,0.0001,none,1411,0,32768,7,0.9920212765957447,0.9929328621908127,16,3.9043736457824707,
qp_tense_sae_layer15.parquet,tense,1.0,5000,0.0001,none,1411,0,32768,7,0.9920212765957447,0.9929328621908127,16,3.918693780899048,
qp_tense_sae_layer15.parquet,aspect,0.25,1000,0.0001,none,1411,0,32768,2,0.9937943262411347,1.0,6,0.9069197177886963,
qp_tense_sae_layer15.parquet,aspect,0.25,2000,0.0001,none,1411,0,32768,2,0.9937943262411347,1.0,6,0.9355082511901855,
qp_tense_sae_layer15.parquet,aspect,0.25,3000,0.0001,none,1411,0,32768,2,0.9937943262411347,1.0,6,0.9208321571350098,
qp_tense_sae_layer15.parquet,aspect,0.25,4000,0.0001,none,1411,0,32768,2,0.9937943262411347,1.0,6,0.9203674793243408,
qp_tense_sae_layer15.parquet,aspect,0.25,5000,0.0001,none,1411,0,32768,2,0.9937943262411347,1.0,6,0.9336659908294678,
qp_tense_sae_layer15.parquet,aspect,0.5,1000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,7,2.0081522464752197,
qp_tense_sae_layer15.parquet,aspect,0.5,2000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,7,2.014021396636963,
qp_tense_sae_layer15.parquet,aspect,0.5,3000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,7,1.9936683177947998,
qp_tense_sae_layer15.parquet,aspect,0.5,4000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,7,1.9933922290802002,
qp_tense_sae_layer15.parquet,aspect,0.5,5000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,7,1.9608323574066162,
qp_tense_sae_layer15.parquet,aspect,1.0,1000,0.0001,none,1411,0,32768,2,0.999113475177305,1.0,8,2.2365641593933105,
qp_tense_sae_layer15.parquet,aspect,1.0,2000,0.0001,none,1411,0,32768,2,0.999113475177305,1.0,8,2.463956832885742,
qp_tense_sae_layer15.parquet,aspect,1.0,3000,0.0001,none,1411,0,32768,2,0.999113475177305,1.0,8,2.442984104156494,
qp_tense_sae_layer15.parquet,aspect,1.0,4000,0.0001,none,1411,0,32768,2,0.999113475177305,1.0,8,2.4973490238189697,
qp_tense_sae_layer15.parquet,aspect,1.0,5000,0.0001,none,1411,0,32768,2,0.999113475177305,1.0,8,2.4480717182159424,
qp_tense_sae_layer16.parquet,tense,0.25,1000,0.0001,none,1411,0,32768,7,0.9867021276595744,0.9823321554770318,11,1.6707632541656494,
qp_tense_sae_layer16.parquet,tense,0.25,2000,0.0001,none,1411,0,32768,7,0.9867021276595744,0.9823321554770318,11,1.6055786609649658,
qp_tense_sae_layer16.parquet,tense,0.25,3000,0.0001,none,1411,0,32768,7,0.9867021276595744,0.9823321554770318,11,1.5703752040863037,
qp_tense_sae_layer16.parquet,tense,0.25,4000,0.0001,none,1411,0,32768,7,0.9867021276595744,0.9823321554770318,11,1.6784157752990723,
qp_tense_sae_layer16.parquet,tense,0.25,5000,0.0001,none,1411,0,32768,7,0.9867021276595744,0.9823321554770318,11,1.6109850406646729,
qp_tense_sae_layer16.parquet,tense,0.5,1000,0.0001,none,1411,0,32768,7,0.9875886524822695,0.9858657243816255,13,2.103010892868042,
qp_tense_sae_layer16.parquet,tense,0.5,2000,0.0001,none,1411,0,32768,7,0.9875886524822695,0.9858657243816255,13,2.1051063537597656,
qp_tense_sae_layer16.parquet,tense,0.5,3000,0.0001,none,1411,0,32768,7,0.9875886524822695,0.9858657243816255,13,2.102057933807373,
qp_tense_sae_layer16.parquet,tense,0.5,4000,0.0001,none,1411,0,32768,7,0.9875886524822695,0.9858657243816255,13,2.086604356765747,
qp_tense_sae_layer16.parquet,tense,0.5,5000,0.0001,none,1411,0,32768,7,0.9875886524822695,0.9858657243816255,13,2.161991834640503,
qp_tense_sae_layer16.parquet,tense,1.0,1000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9964664310954063,17,3.446481466293335,
qp_tense_sae_layer16.parquet,tense,1.0,2000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9964664310954063,17,3.419457197189331,
qp_tense_sae_layer16.parquet,tense,1.0,3000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9964664310954063,17,3.5977628231048584,
qp_tense_sae_layer16.parquet,tense,1.0,4000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9964664310954063,17,3.4410648345947266,
qp_tense_sae_layer16.parquet,tense,1.0,5000,0.0001,none,1411,0,32768,7,0.9911347517730497,0.9964664310954063,17,3.4305498600006104,
qp_tense_sae_layer16.parquet,aspect,0.25,1000,0.0001,none,1411,0,32768,2,0.9884751773049646,0.9929328621908127,6,0.6087934970855713,
qp_tense_sae_layer16.parquet,aspect,0.25,2000,0.0001,none,1411,0,32768,2,0.9884751773049646,0.9929328621908127,6,0.6001036167144775,
qp_tense_sae_layer16.parquet,aspect,0.25,3000,0.0001,none,1411,0,32768,2,0.9884751773049646,0.9929328621908127,7,0.5806443691253662,
qp_tense_sae_layer16.parquet,aspect,0.25,4000,0.0001,none,1411,0,32768,2,0.9884751773049646,0.9929328621908127,7,0.5920610427856445,
qp_tense_sae_layer16.parquet,aspect,0.25,5000,0.0001,none,1411,0,32768,2,0.9884751773049646,0.9929328621908127,7,0.5913190841674805,
qp_tense_sae_layer16.parquet,aspect,0.5,1000,0.0001,none,1411,0,32768,2,0.9920212765957447,1.0,9,1.0186302661895752,
qp_tense_sae_layer16.parquet,aspect,0.5,2000,0.0001,none,1411,0,32768,2,0.9920212765957447,1.0,9,0.9960331916809082,
qp_tense_sae_layer16.parquet,aspect,0.5,3000,0.0001,none,1411,0,32768,2,0.9920212765957447,1.0,9,1.0114595890045166,
qp_tense_sae_layer16.parquet,aspect,0.5,4000,0.0001,none,1411,0,32768,2,0.9920212765957447,1.0,9,1.01948881149292,
qp_tense_sae_layer16.parquet,aspect,0.5,5000,0.0001,none,1411,0,32768,2,0.9920212765957447,1.0,9,0.9944725036621094,
qp_tense_sae_layer16.parquet,aspect,1.0,1000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,10,2.226947546005249,
qp_tense_sae_layer16.parquet,aspect,1.0,2000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,10,2.7315545082092285,
qp_tense_sae_layer16.parquet,aspect,1.0,3000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,10,2.75986909866333,
qp_tense_sae_layer16.parquet,aspect,1.0,4000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,10,2.7607650756835938,
qp_tense_sae_layer16.parquet,aspect,1.0,5000,0.0001,none,1411,0,32768,2,0.99822695035461,1.0,10,2.715595245361328,
qp_tense_sae_layer17.parquet,tense,0.25,1000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,11,2.2646567821502686,
qp_tense_sae_layer17.parquet,tense,0.25,2000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,11,2.286482572555542,
qp_tense_sae_layer17.parquet,tense,0.25,3000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,11,2.298600196838379,
qp_tense_sae_layer17.parquet,tense,0.25,4000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,11,2.279247760772705,
qp_tense_sae_layer17.parquet,tense,0.25,5000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,11,2.3129115104675293,
qp_tense_sae_layer17.parquet,tense,0.5,1000,0.0001,none,1411,0,32765,7,0.9875886524822695,0.9858657243816255,12,2.692147970199585,
qp_tense_sae_layer17.parquet,tense,0.5,2000,0.0001,none,1411,0,32765,7,0.9875886524822695,0.9858657243816255,12,2.669665813446045,
qp_tense_sae_layer17.parquet,tense,0.5,3000,0.0001,none,1411,0,32765,7,0.9875886524822695,0.9858657243816255,12,2.686842918395996,
qp_tense_sae_layer17.parquet,tense,0.5,4000,0.0001,none,1411,0,32765,7,0.9875886524822695,0.9858657243816255,12,2.6896727085113525,
qp_tense_sae_layer17.parquet,tense,0.5,5000,0.0001,none,1411,0,32765,7,0.9875886524822695,0.9858657243816255,12,2.7609593868255615,
qp_tense_sae_layer17.parquet,tense,1.0,1000,0.0001,none,1411,0,32765,7,0.9955673758865248,0.9964664310954063,13,3.7968459129333496,
qp_tense_sae_layer17.parquet,tense,1.0,2000,0.0001,none,1411,0,32765,7,0.9955673758865248,0.9964664310954063,13,3.8106353282928467,
qp_tense_sae_layer17.parquet,tense,1.0,3000,0.0001,none,1411,0,32765,7,0.9955673758865248,0.9964664310954063,13,3.7754170894622803,
qp_tense_sae_layer17.parquet,tense,1.0,4000,0.0001,none,1411,0,32765,7,0.9955673758865248,0.9964664310954063,13,3.8088173866271973,
qp_tense_sae_layer17.parquet,tense,1.0,5000,0.0001,none,1411,0,32765,7,0.9955673758865248,0.9964664310954063,13,3.7819664478302,
qp_tense_sae_layer17.parquet,aspect,0.25,1000,0.0001,none,1411,0,32765,2,0.9849290780141844,0.9858657243816255,5,0.23128390312194824,
qp_tense_sae_layer17.parquet,aspect,0.25,2000,0.0001,none,1411,0,32765,2,0.9849290780141844,0.9858657243816255,5,0.23334717750549316,
qp_tense_sae_layer17.parquet,aspect,0.25,3000,0.0001,none,1411,0,32765,2,0.9849290780141844,0.9858657243816255,5,0.23964476585388184,
qp_tense_sae_layer17.parquet,aspect,0.25,4000,0.0001,none,1411,0,32765,2,0.9849290780141844,0.9858657243816255,5,0.23141026496887207,
qp_tense_sae_layer17.parquet,aspect,0.25,5000,0.0001,none,1411,0,32765,2,0.9849290780141844,0.9858657243816255,5,0.23509883880615234,
qp_tense_sae_layer17.parquet,aspect,0.5,1000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9893992932862191,7,0.4089236259460449,
qp_tense_sae_layer17.parquet,aspect,0.5,2000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9893992932862191,7,0.4016902446746826,
qp_tense_sae_layer17.parquet,aspect,0.5,3000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9893992932862191,7,0.4078488349914551,
qp_tense_sae_layer17.parquet,aspect,0.5,4000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9893992932862191,7,0.40566182136535645,
qp_tense_sae_layer17.parquet,aspect,0.5,5000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9893992932862191,7,0.3960597515106201,
qp_tense_sae_layer17.parquet,aspect,1.0,1000,0.0001,none,1411,0,32765,2,0.9973404255319149,0.9964664310954063,13,1.951575756072998,
qp_tense_sae_layer17.parquet,aspect,1.0,2000,0.0001,none,1411,0,32765,2,0.9973404255319149,0.9964664310954063,13,1.9843909740447998,
qp_tense_sae_layer17.parquet,aspect,1.0,3000,0.0001,none,1411,0,32765,2,0.9973404255319149,0.9964664310954063,13,2.010563850402832,
qp_tense_sae_layer17.parquet,aspect,1.0,4000,0.0001,none,1411,0,32765,2,0.9973404255319149,0.9964664310954063,13,1.963132619857788,
qp_tense_sae_layer17.parquet,aspect,1.0,5000,0.0001,none,1411,0,32765,2,0.9973404255319149,0.9964664310954063,13,1.9797554016113281,
qp_tense_sae_layer18.parquet,tense,0.25,1000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,12,2.3077750205993652,
qp_tense_sae_layer18.parquet,tense,0.25,2000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,12,2.3264541625976562,
qp_tense_sae_layer18.parquet,tense,0.25,3000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,12,2.466395854949951,
qp_tense_sae_layer18.parquet,tense,0.25,4000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,12,2.3472700119018555,
qp_tense_sae_layer18.parquet,tense,0.25,5000,0.0001,none,1411,0,32765,7,0.9867021276595744,0.9858657243816255,12,2.347519636154175,
qp_tense_sae_layer18.parquet,tense,0.5,1000,0.0001,none,1411,0,32765,7,0.9884751773049646,0.9858657243816255,14,2.7984776496887207,
qp_tense_sae_layer18.parquet,tense,0.5,2000,0.0001,none,1411,0,32765,7,0.9884751773049646,0.9858657243816255,14,2.7940921783447266,
qp_tense_sae_layer18.parquet,tense,0.5,3000,0.0001,none,1411,0,32765,7,0.9884751773049646,0.9858657243816255,14,2.7950210571289062,
qp_tense_sae_layer18.parquet,tense,0.5,4000,0.0001,none,1411,0,32765,7,0.9884751773049646,0.9858657243816255,14,2.8010733127593994,
qp_tense_sae_layer18.parquet,tense,0.5,5000,0.0001,none,1411,0,32765,7,0.9884751773049646,0.9858657243816255,14,2.8108932971954346,
qp_tense_sae_layer18.parquet,tense,1.0,1000,0.0001,none,1411,0,32765,7,0.9929078014184397,1.0,16,4.965014696121216,
qp_tense_sae_layer18.parquet,tense,1.0,2000,0.0001,none,1411,0,32765,7,0.9929078014184397,1.0,16,4.986014366149902,
qp_tense_sae_layer18.parquet,tense,1.0,3000,0.0001,none,1411,0,32765,7,0.9929078014184397,1.0,16,4.962156772613525,
qp_tense_sae_layer18.parquet,tense,1.0,4000,0.0001,none,1411,0,32765,7,0.9929078014184397,1.0,16,4.951765060424805,
qp_tense_sae_layer18.parquet,tense,1.0,5000,0.0001,none,1411,0,32765,7,0.9929078014184397,1.0,16,4.943025588989258,
qp_tense_sae_layer18.parquet,aspect,0.25,1000,0.0001,none,1411,0,32765,2,0.9778368794326241,0.9681978798586572,7,0.5855159759521484,
qp_tense_sae_layer18.parquet,aspect,0.25,2000,0.0001,none,1411,0,32765,2,0.9778368794326241,0.9681978798586572,7,0.5635993480682373,
qp_tense_sae_layer18.parquet,aspect,0.25,3000,0.0001,none,1411,0,32765,2,0.9778368794326241,0.9681978798586572,7,0.6007554531097412,
qp_tense_sae_layer18.parquet,aspect,0.25,4000,0.0001,none,1411,0,32765,2,0.9778368794326241,0.9681978798586572,7,0.5969626903533936,
qp_tense_sae_layer18.parquet,aspect,0.25,5000,0.0001,none,1411,0,32765,2,0.9778368794326241,0.9681978798586572,7,0.6051185131072998,
qp_tense_sae_layer18.parquet,aspect,0.5,1000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9752650176678446,9,1.3854434490203857,
qp_tense_sae_layer18.parquet,aspect,0.5,2000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9752650176678446,9,1.3891360759735107,
qp_tense_sae_layer18.parquet,aspect,0.5,3000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9752650176678446,9,1.3886499404907227,
qp_tense_sae_layer18.parquet,aspect,0.5,4000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9752650176678446,9,1.3791284561157227,
qp_tense_sae_layer18.parquet,aspect,0.5,5000,0.0001,none,1411,0,32765,2,0.9875886524822695,0.9752650176678446,9,1.381920337677002,
qp_tense_sae_layer18.parquet,aspect,1.0,1000,0.0001,none,1411,0,32765,2,0.9920212765957447,0.9929328621908127,10,1.5304865837097168,
qp_tense_sae_layer18.parquet,aspect,1.0,2000,0.0001,none,1411,0,32765,2,0.9920212765957447,0.9929328621908127,10,1.5242249965667725,
qp_tense_sae_layer18.parquet,aspect,1.0,3000,0.0001,none,1411,0,32765,2,0.9920212765957447,0.9929328621908127,10,1.5223522186279297,
qp_tense_sae_layer18.parquet,aspect,1.0,4000,0.0001,none,1411,0,32765,2,0.9920212765957447,0.9929328621908127,10,1.5626780986785889,
qp_tense_sae_layer18.parquet,aspect,1.0,5000,0.0001,none,1411,0,32765,2,0.9920212765957447,0.9929328621908127,11,1.5585017204284668,
qp_tense_sae_layer19.parquet,tense,0.25,1000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9823321554770318,13,1.64622163772583,
qp_tense_sae_layer19.parquet,tense,0.25,2000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9823321554770318,13,1.6655240058898926,
qp_tense_sae_layer19.parquet,tense,0.25,3000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9823321554770318,13,1.6820268630981445,
qp_tense_sae_layer19.parquet,tense,0.25,4000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9823321554770318,13,1.8466367721557617,
qp_tense_sae_layer19.parquet,tense,0.25,5000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9823321554770318,13,1.6420903205871582,
qp_tense_sae_layer19.parquet,tense,0.5,1000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9858657243816255,15,2.1097521781921387,
qp_tense_sae_layer19.parquet,tense,0.5,2000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9858657243816255,15,2.1145808696746826,
qp_tense_sae_layer19.parquet,tense,0.5,3000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9858657243816255,15,2.085392475128174,
qp_tense_sae_layer19.parquet,tense,0.5,4000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9858657243816255,15,2.1089279651641846,
qp_tense_sae_layer19.parquet,tense,0.5,5000,0.0001,none,1411,0,32764,7,0.9867021276595744,0.9858657243816255,15,2.1067333221435547,
qp_tense_sae_layer19.parquet,tense,1.0,1000,0.0001,none,1411,0,32764,7,0.9902482269503546,0.9858657243816255,17,4.762061834335327,
qp_tense_sae_layer19.parquet,tense,1.0,2000,0.0001,none,1411,0,32764,7,0.9902482269503546,0.9858657243816255,17,4.748867034912109,
qp_tense_sae_layer19.parquet,tense,1.0,3000,0.0001,none,1411,0,32764,7,0.9902482269503546,0.9858657243816255,17,4.745283842086792,
qp_tense_sae_layer19.parquet,tense,1.0,4000,0.0001,none,1411,0,32764,7,0.9902482269503546,0.9858657243816255,17,4.7762696743011475,
qp_tense_sae_layer19.parquet,tense,1.0,5000,0.0001,none,1411,0,32764,7,0.9902482269503546,0.9858657243816255,17,4.802114963531494,
qp_tense_sae_layer19.parquet,aspect,0.25,1000,0.0001,none,1411,0,32764,2,0.9796099290780141,0.9823321554770318,7,0.5500526428222656,
qp_tense_sae_layer19.parquet,aspect,0.25,2000,0.0001,none,1411,0,32764,2,0.9796099290780141,0.9823321554770318,7,0.5522325038909912,
qp_tense_sae_layer19.parquet,aspect,0.25,3000,0.0001,none,1411,0,32764,2,0.9796099290780141,0.9823321554770318,7,0.625281572341919,
qp_tense_sae_layer19.parquet,aspect,0.25,4000,0.0001,none,1411,0,32764,2,0.9796099290780141,0.9823321554770318,7,0.6390669345855713,
qp_tense_sae_layer19.parquet,aspect,0.25,5000,0.0001,none,1411,0,32764,2,0.9796099290780141,0.9823321554770318,7,0.6011154651641846,
qp_tense_sae_layer19.parquet,aspect,0.5,1000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,9,0.8212027549743652,
qp_tense_sae_layer19.parquet,aspect,0.5,2000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,9,0.8225624561309814,
qp_tense_sae_layer19.parquet,aspect,0.5,3000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,9,0.7973346710205078,
qp_tense_sae_layer19.parquet,aspect,0.5,4000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,9,0.8517670631408691,
qp_tense_sae_layer19.parquet,aspect,0.5,5000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,9,0.8381068706512451,
qp_tense_sae_layer19.parquet,aspect,1.0,1000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,14,1.1907422542572021,
qp_tense_sae_layer19.parquet,aspect,1.0,2000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,14,1.2008719444274902,
qp_tense_sae_layer19.parquet,aspect,1.0,3000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,14,1.185516357421875,
qp_tense_sae_layer19.parquet,aspect,1.0,4000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,14,1.1888477802276611,
qp_tense_sae_layer19.parquet,aspect,1.0,5000,0.0001,none,1411,0,32764,2,0.9920212765957447,0.9893992932862191,14,1.1969420909881592,
qp_tense_sae_layer2.parquet,tense,0.25,1000,0.0001,none,1411,0,32767,7,0.9698581560283688,0.9611307420494699,12,7.429992914199829,
qp_tense_sae_layer2.parquet,tense,0.25,2000,0.0001,none,1411,0,32767,7,0.9698581560283688,0.9611307420494699,12,14.767206907272339,
qp_tense_sae_layer2.parquet,tense,0.25,3000,0.0001,none,1411,0,32767,7,0.9698581560283688,0.9611307420494699,11,18.888497591018677,
qp_tense_sae_layer2.parquet,tense,0.25,4000,0.0001,none,1411,0,32767,7,0.9698581560283688,0.9611307420494699,11,18.849040746688843,
qp_tense_sae_layer2.parquet,tense,0.25,5000,0.0001,none,1411,0,32767,7,0.9698581560283688,0.9611307420494699,11,18.91189455986023,
qp_tense_sae_layer2.parquet,tense,0.5,1000,0.0001,none,1411,0,32767,7,0.9840425531914894,0.9823321554770318,16,7.477087020874023,
qp_tense_sae_layer2.parquet,tense,0.5,2000,0.0001,none,1411,0,32767,7,0.9840425531914894,0.9823321554770318,16,7.5902259349823,
qp_tense_sae_layer2.parquet,tense,0.5,3000,0.0001,none,1411,0,32767,7,0.9840425531914894,0.9823321554770318,16,7.549746751785278,
qp_tense_sae_layer2.parquet,tense,0.5,4000,0.0001,none,1411,0,32767,7,0.9840425531914894,0.9823321554770318,16,7.557920217514038,
qp_tense_sae_layer2.parquet,tense,0.5,5000,0.0001,none,1411,0,32767,7,0.9840425531914894,0.9823321554770318,16,7.570646524429321,
qp_tense_sae_layer2.parquet,tense,1.0,1000,0.0001,none,1411,0,32767,7,0.9884751773049646,0.9858657243816255,21,7.589832305908203,
qp_tense_sae_layer2.parquet,tense,1.0,2000,0.0001,none,1411,0,32767,7,0.9884751773049646,0.9858657243816255,18,10.010763168334961,
qp_tense_sae_layer2.parquet,tense,1.0,3000,0.0001,none,1411,0,32767,7,0.9884751773049646,0.9858657243816255,18,10.043361902236938,
qp_tense_sae_layer2.parquet,tense,1.0,4000,0.0001,none,1411,0,32767,7,0.9884751773049646,0.9858657243816255,18,10.017768383026123,
